card_id,name,scheme_type,members_count,monthly_entitlement_kg,monthly_rice_kg,monthly_wheat_kg,language,home_fps_id
RC-KA-007001,Swathi Joshi,PHH,7,35,35,0,kn,FPS-KA-CHI-0001
RC-KA-007002,Naveen Gowda,PHH,7,35,20,15,kn,FPS-KA-CHI-0002
RC-KA-007003,Deepa Kulkarni,PHH,8,40,0,40,en,FPS-KA-CHI-0003
RC-KA-007004,Vijay Nayak,PHH,2,10,0,10,en,FPS-KA-CHI-0004
RC-KA-007005,Akash Desai,PHH,8,40,35,5,kn,FPS-KA-CHI-0005
RC-KA-007006,Harish Sharma,PHH,8,40,15,25,kn,FPS-KA-CHI-0006
RC-KA-007007,Chetan Kumar,PHH,5,25,20,5,kn,FPS-KA-CHI-0007
RC-KA-007008,Ananya Nayak,PHH,1,5,5,0,kn,FPS-KA-CHI-0008
RC-KA-007009,Rekha Rao,PHH,2,10,5,5,kn,FPS-KA-CHI-0009
RC-KA-007010,Divya Sharma,PHH,7,35,0,35,en,FPS-KA-CHI-0010
RC-KA-007011,Divya Naik,PHH,1,5,0,5,en,FPS-KA-CHI-0011
RC-KA-007012,Shankar Hegde,PHH,5,25,0,25,en,FPS-KA-CHI-0012
RC-KA-007013,Manoj Naik,PHH,6,30,30,0,kn,FPS-KA-CHI-0013
RC-KA-007014,Ravi Joshi,PHH,4,20,5,15,kn,FPS-KA-CHI-0014
RC-KA-007015,Lakshmi Bhat,PHH,5,25,25,0,kn,FPS-KA-CHI-0015
RC-KA-007016,Deepa Sharma,PHH,6,30,10,20,en,FPS-KA-CHI-0016
RC-KA-007017,Aarav Kumar,PHH,2,10,5,5,hi,FPS-KA-CHI-0017
RC-KA-007018,Vijay Patil,PHH,4,20,5,15,kn,FPS-KA-CHI-0018
RC-KA-007019,Shankar Sharma,PHH,1,5,5,0,kn,FPS-KA-CHI-0019
RC-KA-007020,Kavya Reddy,PHH,3,15,15,0,kn,FPS-KA-CHI-0020
RC-KA-007021,Priya Desai,PHH,7,35,5,30,en,FPS-KA-DK-0001
RC-KA-007022,Manoj Reddy,PHH,8,40,15,25,kn,FPS-KA-DK-0002
RC-KA-007023,Arjun Naik,PHH,5,25,15,10,kn,FPS-KA-DK-0003
RC-KA-007024,Chetan Rao,PHH,8,40,10,30,en,FPS-KA-DK-0004
RC-KA-007025,Suresh Hegde,PHH,6,30,30,0,kn,FPS-KA-DK-0005
RC-KA-007026,Meena Poojary,PHH,4,20,20,0,kn,FPS-KA-DK-0006
RC-KA-007027,Divya Bhat,PHH,7,35,35,0,kn,FPS-KA-DK-0007
RC-KA-007028,Chetan Rao,PHH,2,10,0,10,kn,FPS-KA-DK-0008
RC-KA-007029,Kiran Desai,PHH,2,10,5,5,en,FPS-KA-DK-0009
RC-KA-007030,Kavya Joshi,PHH,1,5,5,0,kn,FPS-KA-DK-0010
RC-KA-007031,Sneha Hegde,PHH,2,10,5,5,en,FPS-KA-DK-0011
RC-KA-007032,Rekha Gowda,PHH,8,40,10,30,kn,FPS-KA-DK-0012
RC-KA-007033,Kiran Bhat,PHH,7,35,10,25,kn,FPS-KA-DK-0013
RC-KA-007034,Kiran Naik,PHH,4,20,10,10,hi,FPS-KA-DK-0014
RC-KA-007035,Pooja Bhat,PHH,7,35,15,20,hi,FPS-KA-DK-0015
RC-KA-007036,Ganesh Poojary,PHH,8,40,0,40,kn,FPS-KA-DK-0016
RC-KA-007037,Suresh Kumar,PHH,6,30,10,20,kn,FPS-KA-DK-0017
RC-KA-007038,Divya Poojary,PHH,4,20,20,0,hi,FPS-KA-DK-0018
RC-KA-007039,Ananya Bhat,PHH,3,15,15,0,kn,FPS-KA-DK-0019
RC-KA-007040,Prakash Shetty,PHH,7,35,30,5,en,FPS-KA-DK-0020
RC-KA-007041,Sneha Kumar,PHH,6,30,10,20,kn,FPS-KA-DAV-0001
RC-KA-007042,Vijay Shetty,PHH,1,5,5,0,kn,FPS-KA-DAV-0002
RC-KA-007043,Ravi Gowda,PHH,7,35,0,35,kn,FPS-KA-DAV-0003
RC-KA-007044,Aditi Gowda,PHH,2,10,10,0,hi,FPS-KA-DAV-0004
RC-KA-007045,Akash Kumar,PHH,6,30,15,15,kn,FPS-KA-DAV-0005
RC-KA-007046,Shankar Naik,PHH,8,40,15,25,kn,FPS-KA-DAV-0006
RC-KA-007047,Suresh Reddy,PHH,2,10,0,10,en,FPS-KA-DAV-0007
RC-KA-007048,Pooja Joshi,PHH,1,5,0,5,kn,FPS-KA-DAV-0008
RC-KA-007049,Ganesh Poojary,PHH,3,15,5,10,kn,FPS-KA-DAV-0009
RC-KA-007050,Ravi Nayak,PHH,7,35,0,35,hi,FPS-KA-DAV-0010
RC-KA-007051,Ravi Nayak,PHH,7,35,35,0,kn,FPS-KA-DAV-0011
RC-KA-007052,Ravi Naik,PHH,4,20,0,20,kn,FPS-KA-DAV-0012
RC-KA-007053,Manoj Poojary,PHH,2,10,5,5,kn,FPS-KA-DAV-0013
RC-KA-007054,Kavya Hegde,PHH,4,20,15,5,en,FPS-KA-DAV-0014
RC-KA-007055,Arjun Gowda,PHH,7,35,5,30,kn,FPS-KA-DAV-0015
RC-KA-007056,Chetan Rao,PHH,3,15,5,10,kn,FPS-KA-DAV-0016
RC-KA-007057,Kiran Kumar,PHH,2,10,10,0,hi,FPS-KA-DAV-0017
RC-KA-007058,Akash Poojary,PHH,5,25,0,25,kn,FPS-KA-DAV-0018
RC-KA-007059,Lakshmi Naik,PHH,4,20,0,20,kn,FPS-KA-DAV-0019
RC-KA-007060,Priya Reddy,PHH,2,10,10,0,kn,FPS-KA-DAV-0020
RC-KA-007061,Rahul Sharma,PHH,7,35,15,20,kn,FPS-KA-DHA-0001
RC-KA-007062,Lakshmi Naik,PHH,2,10,5,5,hi,FPS-KA-DHA-0002
RC-KA-007063,Shankar Sharma,PHH,1,5,0,5,kn,FPS-KA-DHA-0003
RC-KA-007064,Deepa Poojary,PHH,2,10,10,0,kn,FPS-KA-DHA-0004
RC-KA-007065,Swathi Joshi,PHH,3,15,10,5,kn,FPS-KA-DHA-0005
RC-KA-007066,Vijay Gowda,PHH,3,15,15,0,hi,FPS-KA-DHA-0006
RC-KA-007067,Deepa Desai,PHH,3,15,15,0,en,FPS-KA-DHA-0007
RC-KA-007068,Prakash Hegde,PHH,5,25,20,5,hi,FPS-KA-DHA-0008
RC-KA-007069,Vijay Sharma,PHH,3,15,5,10,kn,FPS-KA-DHA-0009
RC-KA-007070,Ravi Joshi,PHH,7,35,20,15,kn,FPS-KA-DHA-0010
RC-KA-007071,Sanjay Poojary,PHH,5,25,5,20,hi,FPS-KA-DHA-0011
RC-KA-007072,Suresh Nayak,PHH,7,35,30,5,kn,FPS-KA-DHA-0012
RC-KA-007073,Deepa Reddy,PHH,2,10,0,10,kn,FPS-KA-DHA-0013
RC-KA-007074,Priya Bhat,PHH,1,5,5,0,kn,FPS-KA-DHA-0014
RC-KA-007075,Meena Gowda,PHH,1,5,5,0,kn,FPS-KA-DHA-0015
RC-KA-007076,Priya Poojary,PHH,6,30,10,20,hi,FPS-KA-DHA-0016
RC-KA-007077,Bhavana Rao,PHH,1,5,5,0,kn,FPS-KA-DHA-0017
RC-KA-007078,Priya Patil,PHH,8,40,40,0,kn,FPS-KA-DHA-0018
RC-KA-007079,Rekha Shetty,PHH,3,15,10,5,kn,FPS-KA-DHA-0019
RC-KA-007080,Deepa Desai,PHH,1,5,5,0,en,FPS-KA-DHA-0020
RC-KA-007081,Swathi Bhat,PHH,3,15,0,15,kn,FPS-KA-GAD-0001
RC-KA-007082,Chetan Shetty,PHH,7,35,30,5,hi,FPS-KA-GAD-0002
RC-KA-007083,Akash Joshi,PHH,4,20,10,10,kn,FPS-KA-GAD-0003
RC-KA-007084,Kavya Poojary,PHH,1,5,0,5,kn,FPS-KA-GAD-0004
RC-KA-007085,Sanjay Desai,PHH,8,40,35,5,hi,FPS-KA-GAD-0005
RC-KA-007086,Meena Kumar,PHH,4,20,20,0,hi,FPS-KA-GAD-0006
RC-KA-007087,Prakash Poojary,PHH,6,30,30,0,kn,FPS-KA-GAD-0007
RC-KA-007088,Divya Poojary,PHH,3,15,10,5,hi,FPS-KA-GAD-0008
RC-KA-007089,Ravi Reddy,PHH,2,10,0,10,kn,FPS-KA-GAD-0009
RC-KA-007090,Rekha Joshi,PHH,7,35,35,0,kn,FPS-KA-GAD-0010
RC-KA-007091,Kiran Poojary,PHH,7,35,10,25,en,FPS-KA-GAD-0011
RC-KA-007092,Bhavana Hegde,PHH,8,40,30,10,kn,FPS-KA-GAD-0012
RC-KA-007093,Chetan Reddy,PHH,5,25,25,0,en,FPS-KA-GAD-0013
RC-KA-007094,Kavya Kulkarni,PHH,1,5,0,5,kn,FPS-KA-GAD-0014
RC-KA-007095,Naveen Bhat,PHH,4,20,0,20,hi,FPS-KA-GAD-0015
RC-KA-007096,Rahul Joshi,PHH,3,15,5,10,kn,FPS-KA-GAD-0016
RC-KA-007097,Vijay Kumar,PHH,3,15,15,0,kn,FPS-KA-GAD-0017
RC-KA-007098,Meena Poojary,PHH,3,15,0,15,kn,FPS-KA-GAD-0018
RC-KA-007099,Manoj Reddy,PHH,4,20,0,20,kn,FPS-KA-GAD-0019
RC-KA-007100,Ganesh Joshi,PHH,7,35,25,10,hi,FPS-KA-GAD-0020
RC-KA-007101,Meena Shetty,PHH,6,30,5,25,kn,FPS-KA-HAS-0001
RC-KA-007102,Suresh Patil,PHH,1,5,0,5,kn,FPS-KA-HAS-0002
RC-KA-007103,Divya Kumar,PHH,5,25,5,20,kn,FPS-KA-HAS-0003
RC-KA-007104,Bhavana Desai,PHH,2,10,5,5,kn,FPS-KA-HAS-0004
RC-KA-007105,Harish Gowda,PHH,7,35,15,20,kn,FPS-KA-HAS-0005
RC-KA-007106,Akash Poojary,PHH,3,15,10,5,kn,FPS-KA-HAS-0006
RC-KA-007107,Swathi Gowda,PHH,1,5,0,5,en,FPS-KA-HAS-0007
RC-KA-007108,Rekha Joshi,PHH,1,5,0,5,kn,FPS-KA-HAS-0008
RC-KA-007109,Lakshmi Nayak,PHH,5,25,25,0,kn,FPS-KA-HAS-0009
RC-KA-007110,Aarav Reddy,PHH,3,15,5,10,kn,FPS-KA-HAS-0010
RC-KA-007111,Arjun Shetty,PHH,7,35,0,35,en,FPS-KA-HAS-0011
RC-KA-007112,Sanjay Poojary,PHH,4,20,10,10,kn,FPS-KA-HAS-0012
RC-KA-007113,Chetan Poojary,PHH,4,20,0,20,hi,FPS-KA-HAS-0013
RC-KA-007114,Sneha Poojary,PHH,5,25,25,0,kn,FPS-KA-HAS-0014
RC-KA-007115,Harish Rao,PHH,5,25,5,20,en,FPS-KA-HAS-0015
RC-KA-007116,Lakshmi Rao,PHH,4,20,20,0,kn,FPS-KA-HAS-0016
RC-KA-007117,Ananya Kumar,PHH,3,15,0,15,en,FPS-KA-HAS-0017
RC-KA-007118,Lakshmi Kumar,PHH,7,35,30,5,kn,FPS-KA-HAS-0018
RC-KA-007119,Meena Bhat,PHH,7,35,30,5,hi,FPS-KA-HAS-0019
RC-KA-007120,Suresh Patil,PHH,5,25,0,25,kn,FPS-KA-HAS-0020
RC-KA-007121,Divya Gowda,PHH,5,25,10,15,kn,FPS-KA-HAV-0001
RC-KA-007122,Kiran Naik,PHH,1,5,5,0,kn,FPS-KA-HAV-0002
RC-KA-007123,Pooja Naik,PHH,8,40,0,40,kn,FPS-KA-HAV-0003
RC-KA-007124,Aarav Gowda,PHH,5,25,25,0,kn,FPS-KA-HAV-0004
RC-KA-007125,Meena Kulkarni,PHH,6,30,25,5,kn,FPS-KA-HAV-0005
RC-KA-007126,Lakshmi Kumar,PHH,5,25,5,20,kn,FPS-KA-HAV-0006
RC-KA-007127,Ganesh Gowda,PHH,3,15,0,15,kn,FPS-KA-HAV-0007
RC-KA-007128,Sneha Patil,PHH,2,10,5,5,kn,FPS-KA-HAV-0008
RC-KA-007129,Sanjay Rao,PHH,7,35,30,5,kn,FPS-KA-HAV-0009
RC-KA-007130,Bhavana Bhat,PHH,4,20,0,20,kn,FPS-KA-HAV-0010
RC-KA-007131,Deepa Bhat,PHH,6,30,10,20,kn,FPS-KA-HAV-0011
RC-KA-007132,Pooja Nayak,PHH,3,15,5,10,kn,FPS-KA-HAV-0012
RC-KA-007133,Pooja Reddy,PHH,1,5,5,0,kn,FPS-KA-HAV-0013
RC-KA-007134,Deepa Hegde,PHH,8,40,35,5,kn,FPS-KA-HAV-0014
RC-KA-007135,Rekha Kumar,PHH,5,25,25,0,kn,FPS-KA-HAV-0015
RC-KA-007136,Bhavana Hegde,PHH,5,25,15,10,en,FPS-KA-HAV-0016
RC-KA-007137,Shalini Gowda,PHH,4,20,20,0,kn,FPS-KA-HAV-0017
RC-KA-007138,Shalini Shetty,PHH,2,10,0,10,en,FPS-KA-HAV-0018
RC-KA-007139,Lakshmi Kumar,PHH,6,30,10,20,kn,FPS-KA-HAV-0019
RC-KA-007140,Pooja Joshi,PHH,3,15,15,0,kn,FPS-KA-HAV-0020
RC-KA-007141,Akash Desai,PHH,3,15,15,0,kn,FPS-KA-KAL-0001
RC-KA-007142,Deepa Patil,PHH,5,25,20,5,kn,FPS-KA-KAL-0002
RC-KA-007143,Pooja Nayak,PHH,5,25,10,15,hi,FPS-KA-KAL-0003
RC-KA-007144,Pooja Kulkarni,PHH,1,5,5,0,kn,FPS-KA-KAL-0004
RC-KA-007145,Arjun Shetty,PHH,2,10,5,5,hi,FPS-KA-KAL-0005
RC-KA-007146,Harish Bhat,PHH,4,20,10,10,en,FPS-KA-KAL-0006
RC-KA-007147,Priya Nayak,PHH,5,25,25,0,hi,FPS-KA-KAL-0007
RC-KA-007148,Shankar Hegde,PHH,3,15,0,15,kn,FPS-KA-KAL-0008
RC-KA-007149,Meena Sharma,PHH,7,35,35,0,kn,FPS-KA-KAL-0009
RC-KA-007150,Shankar Desai,PHH,2,10,0,10,kn,FPS-KA-KAL-0010
RC-KA-007151,Shalini Hegde,PHH,4,20,0,20,hi,FPS-KA-KAL-0011
RC-KA-007152,Manoj Kumar,PHH,8,40,30,10,en,FPS-KA-KAL-0012
RC-KA-007153,Ravi Gowda,PHH,5,25,10,15,hi,FPS-KA-KAL-0013
RC-KA-007154,Prakash Nayak,PHH,2,10,5,5,kn,FPS-KA-KAL-0014
RC-KA-007155,Vijay Patil,PHH,6,30,20,10,kn,FPS-KA-KAL-0015
RC-KA-007156,Bhavana Shetty,PHH,2,10,5,5,kn,FPS-KA-KAL-0016
RC-KA-007157,Rekha Joshi,PHH,2,10,0,10,kn,FPS-KA-KAL-0017
RC-KA-007158,Naveen Reddy,PHH,7,35,0,35,kn,FPS-KA-KAL-0018
RC-KA-007159,Sanjay Gowda,PHH,5,25,15,10,kn,FPS-KA-KAL-0019
RC-KA-007160,Vijay Desai,PHH,3,15,5,10,kn,FPS-KA-KAL-0020
RC-KA-007161,Sanjay Gowda,PHH,5,25,15,10,en,FPS-KA-KOD-0001
RC-KA-007162,Rahul Desai,PHH,4,20,20,0,kn,FPS-KA-KOD-0002
RC-KA-007163,Vijay Nayak,PHH,3,15,15,0,kn,FPS-KA-KOD-0003
RC-KA-007164,Aditi Nayak,PHH,6,30,25,5,kn,FPS-KA-KOD-0004
RC-KA-007165,Meena Bhat,PHH,4,20,5,15,kn,FPS-KA-KOD-0005
RC-KA-007166,Kavya Bhat,PHH,6,30,30,0,kn,FPS-KA-KOD-0006
RC-KA-007167,Shalini Naik,PHH,7,35,5,30,kn,FPS-KA-KOD-0007
RC-KA-007168,Rekha Reddy,PHH,4,20,20,0,kn,FPS-KA-KOD-0008
RC-KA-007169,Meena Reddy,PHH,1,5,0,5,kn,FPS-KA-KOD-0009
RC-KA-007170,Priya Kumar,PHH,8,40,20,20,kn,FPS-KA-KOD-0010
RC-KA-007171,Ravi Nayak,PHH,5,25,10,15,kn,FPS-KA-KOD-0011
RC-KA-007172,Suresh Patil,PHH,5,25,10,15,kn,FPS-KA-KOD-0012
RC-KA-007173,Sneha Shetty,PHH,8,40,30,10,kn,FPS-KA-KOD-0013
RC-KA-007174,Shalini Nayak,PHH,7,35,10,25,kn,FPS-KA-KOD-0014
RC-KA-007175,Ganesh Rao,PHH,6,30,10,20,kn,FPS-KA-KOD-0015
RC-KA-007176,Ananya Bhat,PHH,8,40,25,15,en,FPS-KA-KOD-0016
RC-KA-007177,Sanjay Naik,PHH,7,35,0,35,en,FPS-KA-KOD-0017
RC-KA-007178,Vijay Joshi,PHH,4,20,10,10,kn,FPS-KA-KOD-0018
RC-KA-007179,Rahul Poojary,PHH,4,20,20,0,kn,FPS-KA-KOD-0019
RC-KA-007180,Rekha Rao,PHH,1,5,5,0,hi,FPS-KA-KOD-0020
RC-KA-007181,Harish Desai,PHH,7,35,25,10,kn,FPS-KA-KOL-0001
RC-KA-007182,Ravi Rao,PHH,4,20,15,5,kn,FPS-KA-KOL-0002
RC-KA-007183,Ganesh Kumar,PHH,2,10,5,5,kn,FPS-KA-KOL-0003
RC-KA-007184,Meena Kumar,PHH,4,20,10,10,kn,FPS-KA-KOL-0004
RC-KA-007185,Rahul Poojary,PHH,4,20,0,20,en,FPS-KA-KOL-0005
RC-KA-007186,Manoj Kulkarni,PHH,2,10,10,0,hi,FPS-KA-KOL-0006
RC-KA-007187,Chetan Hegde,PHH,2,10,10,0,kn,FPS-KA-KOL-0007
RC-KA-007188,Pooja Reddy,PHH,1,5,0,5,kn,FPS-KA-KOL-0008
RC-KA-007189,Chetan Bhat,PHH,7,35,10,25,kn,FPS-KA-KOL-0009
RC-KA-007190,Swathi Reddy,PHH,6,30,10,20,kn,FPS-KA-KOL-0010
RC-KA-007191,Pooja Hegde,PHH,7,35,25,10,kn,FPS-KA-KOL-0011
RC-KA-007192,Shalini Shetty,PHH,1,5,0,5,kn,FPS-KA-KOL-0012
RC-KA-007193,Manoj Reddy,PHH,7,35,25,10,kn,FPS-KA-KOL-0013
RC-KA-007194,Harish Rao,PHH,6,30,25,5,kn,FPS-KA-KOL-0014
RC-KA-007195,Arjun Naik,PHH,2,10,5,5,kn,FPS-KA-KOL-0015
RC-KA-007196,Arjun Reddy,PHH,1,5,0,5,kn,FPS-KA-KOL-0016
RC-KA-007197,Ganesh Kulkarni,PHH,5,25,15,10,kn,FPS-KA-KOL-0017
RC-KA-007198,Rekha Hegde,PHH,6,30,0,30,kn,FPS-KA-KOL-0018
RC-KA-007199,Manoj Patil,PHH,6,30,10,20,kn,FPS-KA-KOL-0019
RC-KA-007200,Ananya Desai,PHH,3,15,0,15,kn,FPS-KA-KOL-0020
RC-KA-007201,Ganesh Naik,PHH,5,25,0,25,kn,FPS-KA-KOP-0001
RC-KA-007202,Meena Rao,PHH,6,30,20,10,kn,FPS-KA-KOP-0002
RC-KA-007203,Ananya Joshi,PHH,7,35,5,30,hi,FPS-KA-KOP-0003
RC-KA-007204,Rahul Shetty,PHH,4,20,20,0,kn,FPS-KA-KOP-0004
RC-KA-007205,Harish Patil,PHH,8,40,0,40,hi,FPS-KA-KOP-0005
RC-KA-007206,Arjun Shetty,PHH,8,40,30,10,kn,FPS-KA-KOP-0006
RC-KA-007207,Rahul Patil,PHH,3,15,5,10,kn,FPS-KA-KOP-0007
RC-KA-007208,Lakshmi Joshi,PHH,6,30,15,15,kn,FPS-KA-KOP-0008
RC-KA-007209,Vijay Naik,PHH,6,30,5,25,kn,FPS-KA-KOP-0009
RC-KA-007210,Harish Sharma,PHH,6,30,10,20,kn,FPS-KA-KOP-0010
RC-KA-007211,Lakshmi Reddy,PHH,6,30,0,30,kn,FPS-KA-KOP-0011
RC-KA-007212,Meena Desai,PHH,6,30,15,15,kn,FPS-KA-KOP-0012
RC-KA-007213,Arjun Desai,PHH,5,25,5,20,kn,FPS-KA-KOP-0013
RC-KA-007214,Priya Patil,PHH,7,35,15,20,kn,FPS-KA-KOP-0014
RC-KA-007215,Aditi Patil,PHH,5,25,25,0,hi,FPS-KA-KOP-0015
RC-KA-007216,Kiran Bhat,PHH,3,15,5,10,kn,FPS-KA-KOP-0016
RC-KA-007217,Prakash Patil,PHH,3,15,15,0,en,FPS-KA-KOP-0017
RC-KA-007218,Prakash Desai,PHH,3,15,5,10,kn,FPS-KA-KOP-0018
RC-KA-007219,Kiran Gowda,PHH,6,30,10,20,kn,FPS-KA-KOP-0019
RC-KA-007220,Vijay Desai,PHH,8,40,0,40,kn,FPS-KA-KOP-0020
RC-KA-007221,Ravi Gowda,PHH,1,5,0,5,en,FPS-KA-MAN-0001
RC-KA-007222,Prakash Kumar,PHH,3,15,0,15,kn,FPS-KA-MAN-0002
RC-KA-007223,Aditi Desai,PHH,4,20,10,10,kn,FPS-KA-MAN-0003
RC-KA-007224,Vijay Gowda,PHH,7,35,35,0,en,FPS-KA-MAN-0004
RC-KA-007225,Pooja Poojary,PHH,7,35,10,25,hi,FPS-KA-MAN-0005
RC-KA-007226,Sneha Reddy,PHH,4,20,5,15,hi,FPS-KA-MAN-0006
RC-KA-007227,Prakash Nayak,PHH,2,10,10,0,kn,FPS-KA-MAN-0007
RC-KA-007228,Suresh Hegde,PHH,7,35,10,25,kn,FPS-KA-MAN-0008
RC-KA-007229,Bhavana Shetty,PHH,4,20,0,20,kn,FPS-KA-MAN-0009
RC-KA-007230,Swathi Joshi,PHH,7,35,0,35,en,FPS-KA-MAN-0010
RC-KA-007231,Rahul Desai,PHH,3,15,5,10,kn,FPS-KA-MAN-0011
RC-KA-007232,Shalini Patil,PHH,8,40,20,20,kn,FPS-KA-MAN-0012
RC-KA-007233,Harish Desai,PHH,6,30,10,20,kn,FPS-KA-MAN-0013
RC-KA-007234,Vijay Shetty,PHH,8,40,10,30,en,FPS-KA-MAN-0014
RC-KA-007235,Bhavana Bhat,PHH,1,5,5,0,kn,FPS-KA-MAN-0015
RC-KA-007236,Bhavana Kulkarni,PHH,1,5,0,5,en,FPS-KA-MAN-0016
RC-KA-007237,Rekha Kulkarni,PHH,1,5,5,0,kn,FPS-KA-MAN-0017
RC-KA-007238,Arjun Bhat,PHH,6,30,20,10,kn,FPS-KA-MAN-0018
RC-KA-007239,Suresh Sharma,PHH,5,25,15,10,kn,FPS-KA-MAN-0019
RC-KA-007240,Swathi Kumar,PHH,7,35,0,35,kn,FPS-KA-MAN-0020
RC-KA-007241,Rahul Naik,PHH,5,25,15,10,kn,FPS-KA-MYS-0001
RC-KA-007242,Chetan Desai,PHH,6,30,5,25,kn,FPS-KA-MYS-0002
RC-KA-007243,Pooja Nayak,PHH,8,40,20,20,kn,FPS-KA-MYS-0003
RC-KA-007244,Shankar Bhat,PHH,5,25,0,25,kn,FPS-KA-MYS-0004
RC-KA-007245,Manoj Desai,PHH,5,25,15,10,kn,FPS-KA-MYS-0005
RC-KA-007246,Swathi Sharma,PHH,1,5,5,0,kn,FPS-KA-MYS-0006
RC-KA-007247,Arjun Kulkarni,PHH,8,40,10,30,kn,FPS-KA-MYS-0007
RC-KA-007248,Arjun Nayak,PHH,1,5,0,5,kn,FPS-KA-MYS-0008
RC-KA-007249,Shalini Kulkarni,PHH,7,35,5,30,hi,FPS-KA-MYS-0009
RC-KA-007250,Aarav Hegde,PHH,5,25,0,25,kn,FPS-KA-MYS-0010
RC-KA-007251,Naveen Kulkarni,PHH,4,20,15,5,kn,FPS-KA-MYS-0011
RC-KA-007252,Rekha Kulkarni,PHH,1,5,5,0,kn,FPS-KA-MYS-0012
RC-KA-007253,Sneha Poojary,PHH,1,5,0,5,kn,FPS-KA-MYS-0013
RC-KA-007254,Meena Kumar,PHH,7,35,30,5,kn,FPS-KA-MYS-0014
RC-KA-007255,Manoj Sharma,PHH,6,30,25,5,kn,FPS-KA-MYS-0015
RC-KA-007256,Shalini Rao,PHH,4,20,0,20,en,FPS-KA-MYS-0016
RC-KA-007257,Kavya Reddy,PHH,5,25,5,20,kn,FPS-KA-MYS-0017
RC-KA-007258,Akash Kumar,PHH,6,30,25,5,kn,FPS-KA-MYS-0018
RC-KA-007259,Priya Gowda,PHH,7,35,0,35,kn,FPS-KA-MYS-0019
RC-KA-007260,Manoj Patil,PHH,5,25,20,5,kn,FPS-KA-MYS-0020
RC-KA-007261,Naveen Rao,PHH,2,10,5,5,kn,FPS-KA-RAI-0001
RC-KA-007262,Ananya Hegde,PHH,7,35,35,0,en,FPS-KA-RAI-0002
RC-KA-007263,Rahul Gowda,PHH,3,15,0,15,kn,FPS-KA-RAI-0003
RC-KA-007264,Aditi Naik,PHH,1,5,5,0,hi,FPS-KA-RAI-0004
RC-KA-007265,Pooja Sharma,PHH,4,20,5,15,kn,FPS-KA-RAI-0005
RC-KA-007266,Kiran Desai,PHH,6,30,25,5,kn,FPS-KA-RAI-0006
RC-KA-007267,Ravi Patil,PHH,3,15,10,5,kn,FPS-KA-RAI-0007
RC-KA-007268,Vijay Kumar,PHH,6,30,0,30,kn,FPS-KA-RAI-0008
RC-KA-007269,Aditi Kumar,PHH,1,5,0,5,kn,FPS-KA-RAI-0009
RC-KA-007270,Kavya Patil,PHH,2,10,5,5,kn,FPS-KA-RAI-0010
RC-KA-007271,Arjun Hegde,PHH,3,15,0,15,kn,FPS-KA-RAI-0011
RC-KA-007272,Ravi Rao,PHH,5,25,20,5,kn,FPS-KA-RAI-0012
RC-KA-007273,Akash Patil,PHH,4,20,20,0,kn,FPS-KA-RAI-0013
RC-KA-007274,Priya Rao,PHH,3,15,15,0,kn,FPS-KA-RAI-0014
RC-KA-007275,Ravi Bhat,PHH,8,40,20,20,kn,FPS-KA-RAI-0015
RC-KA-007276,Priya Kulkarni,PHH,6,30,25,5,kn,FPS-KA-RAI-0016
RC-KA-007277,Manoj Bhat,PHH,6,30,20,10,en,FPS-KA-RAI-0017
RC-KA-007278,Bhavana Hegde,PHH,5,25,10,15,hi,FPS-KA-RAI-0018
RC-KA-007279,Ravi Sharma,PHH,3,15,15,0,kn,FPS-KA-RAI-0019
RC-KA-007280,Aditi Naik,PHH,5,25,25,0,kn,FPS-KA-RAI-0020
RC-KA-007281,Kavya Rao,PHH,2,10,5,5,kn,FPS-KA-RAM-0001
RC-KA-007282,Shankar Rao,PHH,4,20,15,5,kn,FPS-KA-RAM-0002
RC-KA-007283,Chetan Reddy,PHH,6,30,0,30,en,FPS-KA-RAM-0003
RC-KA-007284,Shankar Kulkarni,PHH,8,40,15,25,en,FPS-KA-RAM-0004
RC-KA-007285,Ananya Bhat,PHH,7,35,35,0,kn,FPS-KA-RAM-0005
RC-KA-007286,Harish Hegde,PHH,7,35,0,35,hi,FPS-KA-RAM-0006
RC-KA-007287,Manoj Naik,PHH,8,40,5,35,hi,FPS-KA-RAM-0007
RC-KA-007288,Priya Bhat,PHH,1,5,5,0,kn,FPS-KA-RAM-0008
RC-KA-007289,Prakash Sharma,PHH,7,35,5,30,kn,FPS-KA-RAM-0009
RC-KA-007290,Sneha Rao,PHH,1,5,0,5,kn,FPS-KA-RAM-0010
RC-KA-007291,Ganesh Bhat,PHH,6,30,20,10,kn,FPS-KA-RAM-0011
RC-KA-007292,Divya Hegde,PHH,1,5,5,0,kn,FPS-KA-RAM-0012
RC-KA-007293,Divya Hegde,PHH,1,5,5,0,kn,FPS-KA-RAM-0013
RC-KA-007294,Manoj Bhat,PHH,4,20,10,10,kn,FPS-KA-RAM-0014
RC-KA-007295,Akash Bhat,PHH,2,10,0,10,en,FPS-KA-RAM-0015
RC-KA-007296,Suresh Gowda,PHH,1,5,5,0,hi,FPS-KA-RAM-0016
RC-KA-007297,Swathi Joshi,PHH,5,25,15,10,kn,FPS-KA-RAM-0017
RC-KA-007298,Bhavana Gowda,PHH,6,30,20,10,kn,FPS-KA-RAM-0018
RC-KA-007299,Lakshmi Gowda,PHH,4,20,10,10,hi,FPS-KA-RAM-0019
